ITEM: TIMESTEP
99900
ITEM: NUMBER OF ATOMS
10
ITEM: BOX BOUNDS pp pp pp
0 100
0 100
-100 100
ITEM: ATOMS x y mol 
67.4315 23.2961 1 
67.8759 23.3048 1 
68.3203 23.3135 1 
68.7646 23.3222 1 
69.209 23.3309 1 
67.6737 25.2808 1 
68.1181 25.2896 1 
68.5624 25.2983 1 
69.0068 25.307 1 
69.4511 25.3157 1 
